index	label	sentence	POS	FGPOS	w_index
1040	1	Paula perched herself against the cutting table trying to look nonchalant.	verb	VBZ	1
1041	1	Gary stared her for a moment,  pins spewing from his mouth and catching on the front of his black jersey.	verb	VBZ	8
1042	1	Even worse,  someone of her stature could make a hell of a lot of trouble for me,  evenif she does n't. ’	verb	VBZ	5
1043	1	Paula said,  though she could feel the seeds of panic herself.	verb	VBZ	7
1044	1	‘ I 'm sure she ca n't do justice your designs.	verb	VBZ	8
1045	1	It 's going to be a long struggle getting established and I am I do n't see how… ’	verb	VBZ	7
1046	1	For the first time she felt the stirrings of something like power.	verb	VBZ	7
1047	1	Her smile spread.	verb	VBZ	2
1048	1	Tense,  facing outwards,  Forster,  Lawton and Nell guarded Delaney as he intoned the seaman 's prayer of interment,  and then committed the canvas bag the ocean.	verb	VBZ	0
1049	1	The storm was abating rapidly,  the evening sky clearing the west the golden rays of the setting sun adding a dying colour the sullen slate blue water.	verb	VBZ	22
1050	1	The storm was abating rapidly,  the evening sky clearing the west the golden rays of the setting sun adding a dying colour the sullen slate blue water.	verb	VBZ	26
1051	1	The whiteness of the canvas body-bag dimmed beneath the onrushing sea,  faded at the edges,  then grew smaller,  greener,  and was gone.	verb	VBZ	6
1052	1	We could still be looking for it when they blow us outof the water. ’	verb	VBZ	9
1053	1	‘ One ambush,  the rest of us acting beaters.	verb	VBZ	11
1054	1	Forster 's breathing whistled outof the one-way valve.	verb	VBZ	3
1055	1	Bloody handy the circumstances. ’	verb	VBZ	1
1056	1	Was it even now shadowing them,  moving soundlessly from cover to cover,  a tiger the steel jungle?	verb	VBZ	4
1057	1	Was it even now shadowing them,  moving soundlessly from cover to cover,  a tiger the steel jungle?	verb	VBZ	14
1058	1	Was it even now shadowing them,  moving soundlessly from cover to cover,  a tiger the steel jungle?	verb	VBZ	17
1059	1	‘ Do n't want to rouse any suspicions.	verb	VBZ	5
1060	1	‘ I feel a Maharajah waiting for the tiger to pounce the tied- up goat, ’ Forster grinned.	verb	VBZ	5
1061	1	‘ I feel a Maharajah waiting for the tiger to pounce the tied- up goat, ’ Forster grinned.	verb	VBZ	9
1062	1	He 'd never been one to exercise an over-,  yet the conditions were the feeling of a tomb—  of an interment.	verb	VBZ	6
1063	1	He 'd never been one to exercise an over-,  yet the conditions were the feeling of a tomb—  of an interment.	verb	VBZ	8
1064	1	He 'd never been one to exercise an over-,  yet the conditions were the feeling of a tomb—  of an interment.	verb	VBZ	21
1065	1	And the Uzi a primitive weapon,  the bio suit mistaken sort ceremonial armour?	verb	VBZ	14
1066	1	And the Uzi a primitive weapon,  the bio suit mistaken sort ceremonial armour?	verb	VBZ	15
1067	1	The radio on the dummy suddenly screeched action as Delaney 's distorted voice gave it life.	verb	VBZ	6
1068	1	If the approach was way he would get no warning atall,  and it would be George—  his name for the dummy sitting a drunken son-of-a-bitch—  before he knew it.	verb	VBZ	26
1069	1	If the approach was way he would get no warning atall,  and it would be George—  his name for the dummy sitting a drunken son-of-a-bitch—  before he knew it.	verb	VBZ	27
1070	1	seconds,  poor old George would be spread around the room an explosion window,  and the thing would be away.	verb	VBZ	13
1071	1	Asif protest,  George uttered a blood-curdling,  lunatic-sounding cackle,  and fell fractionally forward.	verb	VBZ	8
1072	1	a defensive posture,  eyes searching the stacked containers,  trying to probe the black,  jagged recesses between them.	verb	VBZ	14
1073	1	a defensive posture,  eyes searching the stacked containers,  trying to probe the black,  jagged recesses between them.	verb	VBZ	15
1074	1	Delaney took risks,  plummeting feet first through the hatchways,  and partly breaking his descent the handrails,  falling a parachutist,  rolling instantly deploying his Uzi…	verb	VBZ	20
1075	1	He winced the memory as he hammered on the steel and then looked through the spy port.	verb	VBZ	17
1076	1	the stroboscopic view,  the giant pistons were the only things moving—  until a figure detached itself from the wall,  its grey colour exactly of the background steel.	verb	VBZ	2
1077	1	a chameleon,  it moved outof the aisle between machines,  then stopped,  and became utterly motionless.	verb	VBZ	2
1078	1	Nell 's transceivered voice crackled in his headphones.	verb	VBZ	2
1079	1	Instantly alert,  Forster checked through his spy port.	verb	VBZ	7
1080	1	The back of Lawton 's head shook,  his -projected voice crackling.	verb	VBZ	8
1081	1	She squared him,  defiantly,	verb	VBZ	1
1082	1	Delaney averted his gaze her,  afraid of what he had seen in her eyes.	verb	VBZ	1
1083	1	Delaney fiddled awkwardly with his mask,  preparatory putting it back on again.	verb	VBZ	1
1084	1	A fly landed on the empty,  staring vizor,  and crawled across it.	verb	VBZ	6
1085	1	Forster reached for his mask,  just as the hissing gas noise sounded right him,  ending a little shriek.	verb	VBZ	8
1086	1	The curtain was a dense,  opaque greenish-yellow,  and something was right behind it,  a shape pressing against the humped plastic standing there looking down him,  half seen,  half imagined.	verb	VBZ	18
1087	1	But it struck speed attacking snake.	verb	VBZ	9
1088	1	Once free of the knotted tentacles of the eastern suburbs,  Dalgliesh made good time and three he was driving through Lydsett village.	verb	VBZ	5
1089	1	Here a right turn took him off the coastal road onto what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds,  their lumbered heads straining in the wind.	verb	VBZ	28
1090	1	Here a right turn took him off the coastal road onto what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds,  their lumbered heads straining in the wind.	verb	VBZ	29
1091	1	Here a right turn took him off the coastal road onto what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds,  their lumbered heads straining in the wind.	verb	VBZ	33
1092	1	Here a right turn took him off the coastal road onto what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds,  their lumbered heads straining in the wind.	verb	VBZ	35
1093	1	And now,  for the first time,  he thought that he could smell the North Sea,  that potent but half- tang evoking nostalgic memories of childhood holidays,  of solitary adolescent walks as he struggled his first poems,  of his aunt 's tall figure at his side,  binoculars round her neck,  striding towards the haunts of her beloved birds.	verb	VBZ	32
1094	1	And now,  for the first time,  he thought that he could smell the North Sea,  that potent but half- tang evoking nostalgic memories of childhood holidays,  of solitary adolescent walks as he struggled his first poems,  of his aunt 's tall figure at his side,  binoculars round her neck,  striding towards the haunts of her beloved birds.	verb	VBZ	53
1095	1	Its continued presence always surprised him since it served no purpose that he could see except symbolically to cut the headland and to give travellers pause to consider whether they really wanted to continue.	verb	VBZ	16
1096	1	Its continued presence always surprised him since it served no purpose that he could see except symbolically to cut the headland and to give travellers pause to consider whether they really wanted to continue.	verb	VBZ	21
1097	1	It swung open his touch but closing it,  as always,  was more difficult and he lugged and half lifted it into place and slipped the circle of wire over the gatepost a familiar sensation of having turned his back the workaday world and entered country which,  nomatterhow frequent his visits,  would always be alien territory.	verb	VBZ	56
1098	1	It swung open his touch but closing it,  as always,  was more difficult and he lugged and half lifted it into place and slipped the circle of wire over the gatepost a familiar sensation of having turned his back the workaday world and entered country which,  nomatterhow frequent his visits,  would always be alien territory.	verb	VBZ	57
1099	1	To his right the ground rose gently towards the southern cliffs and he could see the dark mouth of a concrete pillbox,  undemolished since the war,  and as seemingly indestructible as the great hulks of -battered concrete,  remnants of the old fortifications which lay -submerged in the sand along part of the beach.	verb	VBZ	6
1100	1	To his right the ground rose gently towards the southern cliffs and he could see the dark mouth of a concrete pillbox,  undemolished since the war,  and as seemingly indestructible as the great hulks of -battered concrete,  remnants of the old fortifications which lay -submerged in the sand along part of the beach.	verb	VBZ	21
1101	1	To his right the ground rose gently towards the southern cliffs and he could see the dark mouth of a concrete pillbox,  undemolished since the war,  and as seemingly indestructible as the great hulks of -battered concrete,  remnants of the old fortifications which lay -submerged in the sand along part of the beach.	verb	VBZ	35
1102	1	To the north the broken arches and stumps of the ruined Benedictine abbey gleamed golden in the afternoon sun the crinkled blue of the sea and,  breasting a small ridge,  he glimpsed for the first time the topsail of Larksoken Mill and beyond it,  the skyline,  the great grey bulk of Larksoken Nuclear power Station.	verb	VBZ	14
1103	1	The road he was on,  veering left,  would lead eventually to the station but was,  he knew,  seldom used since normal traffic and all heavy vehicles used the new access road to the north.	verb	VBZ	5
1104	1	The headland was empty and almost bare,  the few straggling trees,  distorted by the wind,  struggled to keep their precarious hold in the uncompromising soil.	verb	VBZ	6
1105	1	The headland was empty and almost bare,  the few straggling trees,  distorted by the wind,  struggled to keep their precarious hold in the uncompromising soil.	verb	VBZ	9
1106	1	The headland was empty and almost bare,  the few straggling trees,  distorted by the wind,  struggled to keep their precarious hold in the uncompromising soil.	verb	VBZ	23
1107	1	And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield,  the corpses long since carted away but the air vibrating still the gunfire of long-lost battles,  while the power station loomed over it a grandiose modern monument the unknown dead.	verb	VBZ	10
1108	1	And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield,  the corpses long since carted away but the air vibrating still the gunfire of long-lost battles,  while the power station loomed over it a grandiose modern monument the unknown dead.	verb	VBZ	21
1109	1	And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield,  the corpses long since carted away but the air vibrating still the gunfire of long-lost battles,  while the power station loomed over it a grandiose modern monument the unknown dead.	verb	VBZ	36
1110	1	And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield,  the corpses long since carted away but the air vibrating still the gunfire of long-lost battles,  while the power station loomed over it a grandiose modern monument the unknown dead.	verb	VBZ	42
1111	1	And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield,  the corpses long since carted away but the air vibrating still the gunfire of long-lost battles,  while the power station loomed over it a grandiose modern monument the unknown dead.	verb	VBZ	53
1112	1	Once she knew you were on your way to Norfolk you were a predestined victim.	verb	VBZ	13
1113	1	her publicity photographs she could,  he recalled,  look beautiful a somewhat intimidating,  intellectual and very English mould.	verb	VBZ	18
1114	1	But seen face to face,  even the informality of her own house,  the absence of a spark of sexuality and,  he sensed,  a deep-seated reserve,  made her seem less feminine and more formidable than he had expected,  and she held herself stiffly asif repelling invaders of her personal space.	verb	VBZ	42
1115	1	But seen face to face,  even the informality of her own house,  the absence of a spark of sexuality and,  he sensed,  a deep-seated reserve,  made her seem less feminine and more formidable than he had expected,  and she held herself stiffly asif repelling invaders of her personal space.	verb	VBZ	44
1116	1	But seen face to face,  even the informality of her own house,  the absence of a spark of sexuality and,  he sensed,  a deep-seated reserve,  made her seem less feminine and more formidable than he had expected,  and she held herself stiffly asif repelling invaders of her personal space.	verb	VBZ	45
1117	1	The right-hand half of the room was a well-equipped kitchen with a large gas stove and an Aga,  a butcher 's chopping block,  a dresser to the right of the door holding an assortment of gleaming pots,  and a long working surface with a wooden triangle sheathing her assortment of knives.	verb	VBZ	46
1118	1	Was it the faint smell of herbs and newly baked dough,  the soft ticking of the mounted clock which seemed both to mark the passing seconds and yet to hold time thrall,  the rhythmic moaning of the sea through the half-open door,  the sense of well-fed ease conveyed by the two cushioned armchairs,  the open hearth?	verb	VBZ	35
1119	1	Was it the faint smell of herbs and newly baked dough,  the soft ticking of the mounted clock which seemed both to mark the passing seconds and yet to hold time thrall,  the rhythmic moaning of the sea through the half-open door,  the sense of well-fed ease conveyed by the two cushioned armchairs,  the open hearth?	verb	VBZ	46
1120	1	Or was it that the kitchen reminded Dalgliesh of that rectory kitchen where the lonely only child had found warmth and undemanding,  uncensorious companionship,  been given hot dripping toast and small forbidden treats?	verb	VBZ	22
1121	1	It always seems presumptuous to encroach that self-sufficiency.	verb	VBZ	5
1122	1	They were unlikely to be real danger,  the Whistler stalked night,  not broad daylight,  and no vehicle had passed him since he left the coastal road.	verb	VBZ	15
1123	1	an impulse he reversed the Jaguar and drove quickly to Martyr 's Cottage.	verb	VBZ	2
1124	1	time the front door was open and a swathe of sunlight lay across the red-tiled floor.	verb	VBZ	9
1125	1	Putting it into gear,  his arm brushed her knee.	verb	VBZ	6
1126	1	He was aware of an almost imperceptible withdrawing,  more emotional than physical,  a small delicate gesture of self-containment.	verb	VBZ	14
1127	1	He was aware of an almost imperceptible withdrawing,  more emotional than physical,  a small delicate gesture of self-containment.	verb	VBZ	17
1128	1	But Ryan Blaney does n't welcome interference.	verb	VBZ	6
1129	1	contrast his sisters,  Anthony was over,  a bundle of leggings,  jumper and a padded jacket topped with a woollen helmet with a bobble pulled well down over his forehead,  beneath which he surveyed their busyness,  unsmiling,  a stout imperious.	verb	VBZ	41
1130	1	Dalgliesh got outof the Jaguar and tried to extricate him from the pushchair,  but the anatomy of the chair momentarily defeated him.	verb	VBZ	15
1131	1	There was a bar beneath which the child 's rigid legs were obstinately stuck.	verb	VBZ	12
1132	1	The solid uncooperative bundle was surprisingly heavy;  it was trying to manoeuvre a firm and rather smelly poultice.	verb	VBZ	12
1133	1	The solid uncooperative bundle was surprisingly heavy;  it was trying to manoeuvre a firm and rather smelly poultice.	verb	VBZ	18
1134	1	Anthony,  recognizing incompetence,  grasped Dalgliesh 's hair firmly with a sticky hand and he felt the momentary touch of a cheek,  so soft that it was the fall of a petal.	verb	VBZ	31
1135	1	But morning Ruth awakened early and,  leaving Miss Beard her gentle dreams,  dressed quickly and hurried outof the house.	verb	VBZ	12
1136	1	It was another golden day.	verb	VBZ	3
1137	1	She still retained her English habit of noting each day 's weather,  always expecting changes,  marvelling the hot sunny days which followed one the other,  almost monotony.	verb	VBZ	2
1138	1	the end of what she reckoned must be an hour,  she faced the fact that he was not coming.	verb	VBZ	6
1139	1	Relief surged her a physical infusion of new blood.	verb	VBZ	6
1140	1	Relief surged her a physical infusion of new blood.	verb	VBZ	7
1141	1	Ruth could think of few worse fates,  but her stomach lurched the thought of leaving Millfield.	verb	VBZ	10
1142	1	But Ruth no heart either to appreciate or to envy her mistress.	verb	VBZ	4
1143	1	Mrs Carson gave her maid a sharp,  compassionate look.	verb	VBZ	7
1144	1	Torchlights,  flaring the night sky and reflected in the water,  had been set up wherever it was suitable.	verb	VBZ	1
1145	1	She fell asleep the sound of music drifting upwards from the drawing-room.	verb	VBZ	8
1146	1	Shock made her cry out,  and he closed the door and moved towards her quick strides,  putting his hand across her mouth to stop-her scream.	verb	VBZ	0
1147	1	He would not tell her,  funny bewitching little English girl,  that he had come to her first because he could not keep awayfrom her.	verb	VBZ	7
1148	1	She had been his mind since the morning he had seen her from his horse;  frightened yet defiant,  sparking anger.	verb	VBZ	19
1149	1	‘ You are a sorceress, ’ he told her when it was all.	verb	VBZ	4
1150	1	‘ The deuce you do!	verb	VBZ	2
1151	1	Such delicacy,  such refinement!	verb	VBZ	3
1152	1	It was an excitement that matched my own,  for I had never sailed the South Seas and I had long dreamed of scatter of tiny,  magically named islands strewn across one third of a globe.	verb	VBZ	23
1153	1	It was an excitement that matched my own,  for I had never sailed the South Seas and I had long dreamed of scatter of tiny,  magically named islands strewn across one third of a globe.	verb	VBZ	29
1154	1	I carried her luggage to the yard,  noting that even Ellen 's strident feminism evaporated the face of two heavy bags and tropical heat.	verb	VBZ	14
1155	1	A large sports-fishing boat was moored alongside,  but moored so crudely that whoever had brought the powerboat alongside the schooner had not bothered to put out fenders,  but instead had gouged long ugly gashes in 's white paint.	verb	VBZ	10
1156	1	There was nothing wrong the boat 's lines,  which were sleekly functional,  but long powerful hull,  upperworks,  and even the interior of capacious working deck had all been painted with a wartime dazzle paint.	verb	VBZ	11
1157	1	The seemingly random and jagged-edged pattern of blue,  black,  silver,  green and white had been designed to disguise a boat 's shape the prying eyes of U-Boat captains,  so it seemed somewhat fanciful to thus camouflage a pleasure boat in the Bahamas.	verb	VBZ	17
1158	1	The seemingly random and jagged-edged pattern of blue,  black,  silver,  green and white had been designed to disguise a boat 's shape the prying eyes of U-Boat captains,  so it seemed somewhat fanciful to thus camouflage a pleasure boat in the Bahamas.	verb	VBZ	24
1159	1	boat was called,  and was clearly an expensive infant for rods and whip- and outriggers splayed from upperworks the antennae of some outlandish insect.	verb	VBZ	10
1160	1	boat was called,  and was clearly an expensive infant for rods and whip- and outriggers splayed from upperworks the antennae of some outlandish insect.	verb	VBZ	14
1161	1	boat was called,  and was clearly an expensive infant for rods and whip- and outriggers splayed from upperworks the antennae of some outlandish insect.	verb	VBZ	23
1162	1	boat was called,  and was clearly an expensive infant for rods and whip- and outriggers splayed from upperworks the antennae of some outlandish insect.	verb	VBZ	26
1163	1	boasted a harpoon walkway,  a fly,  and,  above the highest wheel-platform,  an aluminium canopy which held a radar aerial.	verb	VBZ	14
1164	1	The boat 's wrap-around windscreens were made of black polarised glass which only added 's ugly air of menace.	verb	VBZ	3
1165	1	I had to paint the gashes as soon as possible so that rust would not begin to bite 's long sleekness.	verb	VBZ	21
1166	1	It was a man 's voice;  drawling and lazy.	verb	VBZ	8
1167	1	‘ Be still my restless heart, ’ the man had a strong,  caressing voice and the slow luscious accent of America 's deep south.	verb	VBZ	17
1168	1	‘ My name, ’ he stroked her his voice,  ‘ is Jesse Isambard Sweetman.	verb	VBZ	5
1169	1	His face was old and young,  sardonic and knowing,  amused and handsome;  the face of a man who has seen the world 's wickedness and knows how to match it his own.	verb	VBZ	23
1170	1	His long black hair was tied into its ponytail with a velvet ribbon,  his skin was parchment pale,  and his eyes dark.	verb	VBZ	16
1171	1	I put his age forty,  but even among men twenty years younger he would have been accounted handsome,  and he knew it,  for his expression showed both confidence and amusement as he continued to hold Ellen 's hand,  and he showed even more amusement when she suddenly realised just what liberty she was thus granting him and jerked her fingers swiftly away.	verb	VBZ	51
1172	1	It was a dramatic and impractical outfit of a kind I only expected to see on the male models who posed the more outlandish fashion magazines that our rich clients brought aboard,  yet Jesse Isambard Sweetman managed to wear the elaborate style an elegant insouciance.	verb	VBZ	45
1173	1	‘ No, ’ he said helpfully,  then bestowed a patronising smile me.	verb	VBZ	7
1174	1	‘ Oh,  indeed I did, ’ he said brightly,  asthough he merely indulged a rather dim child 's curiosity.	verb	VBZ	15
1175	1	Precautions will not conquer empires,  they will not build great cities,  they will not transmute dreams gold or carry men across wide oceans,  and precautions will not,  emphatically not,  win fair ladies, ’ and here he turned to Ellen and lasciviously dropped his gaze to her long bare legs.	verb	VBZ	14
1176	1	Sweetman drew on his fancy cigarette,  then blew a plume of smoke into 's rigging before smiling lazily Ellen.	verb	VBZ	9
1177	1	I was calling Sweetman 's bluff,  confident he would not dare pull the trigger,  and equally confident that my marine training would let me turn him mincemeat.	verb	VBZ	27
1178	1	We beat southwards all first day,  slicing through a glittering sea,  and propelled by an apparently changeless south-easterly trade wind.	verb	VBZ	7
1179	1	They briefly appeared on deck for lunch;  a meal which Rickie hardly touched,  while Robin-Anne,  despite her apparent frailty,  attacked the sandwiches and salad savagery starving bear.	verb	VBZ	26
1180	1	She did not stay there long,  but retreated from the fierce sun to the stern-cabin that she would be sharing with Ellen.	verb	VBZ	7
1181	1	Ellen gave me an amused glance.	verb	VBZ	4
1182	1	‘ I think she 'd do better to understand herself, ’ Ellen said tartly.	verb	VBZ	13
1183	1	‘ He 's precisely what anyone would expect of a drop-out Phys Ed basketball-playing retard, ’ Ellen said scornfully,  ‘ by which I mean that he 's a jock brains dung beetle.	verb	VBZ	34
1184	1	‘ He 's precisely what anyone would expect of a drop-out Phys Ed basketball-playing retard, ’ Ellen said scornfully,  ‘ by which I mean that he 's a jock brains dung beetle.	verb	VBZ	35
1185	1	He reminds me of your Neanderthal friend,  the Maggot,  except Rickie is agreatdeal more handsome. ’	verb	VBZ	5
1186	1	He reminds me of your Neanderthal friend,  the Maggot,  except Rickie is agreatdeal more handsome. ’	verb	VBZ	8
1187	1	Foronce we were carrying neither wine nor spirits on,  for Jackson Chatterton 's drug clinic had utterly forbidden us to offer the twins any alcohol,  saying that any mood-altering drug could hamper the success of a detoxification programme.	verb	VBZ	7
1188	1	Foronce we were carrying neither wine nor spirits on,  for Jackson Chatterton 's drug clinic had utterly forbidden us to offer the twins any alcohol,  saying that any mood-altering drug could hamper the success of a detoxification programme.	verb	VBZ	17
1189	1	Foronce we were carrying neither wine nor spirits on,  for Jackson Chatterton 's drug clinic had utterly forbidden us to offer the twins any alcohol,  saying that any mood-altering drug could hamper the success of a detoxification programme.	verb	VBZ	31
1190	1	He chuckled,  produced two cardboard cups,  and poured me a generous slug of the whiskey.	verb	VBZ	11
1191	1	Chatterton raised his cardboard cup silent acknowledgement,  then stared ahead to where a great beam swept around the sky.	verb	VBZ	16
1192	1	‘ A lighthouse? ’ he asked a voice which suggested that a prudent man avoided such things. 	verb	VBZ	10
1193	1	I nothing particular planned,  merely an idea that it might be interesting to thrash our way out into the open ocean,  though,  mindful of the danger of tropical storms,  I no intention of going too far from the safe shelter of a Bahamian hurricane hole.	verb	VBZ	14
1194	1	‘ girl is serious giving it up,  real serious,  heavy serious!	verb	VBZ	11
1195	1	I glanced up at the sails,  down at the compass,  then ahead to where the lighthouse loom arced powerfully the night.	verb	VBZ	16
1196	1	‘ Are the twins trash? ’	verb	VBZ	4
1197	1	time the pause was almost eloquent,  then he gave a richly contagious laugh.	verb	VBZ	11
1198	1	time the pause was almost eloquent,  then he gave a richly contagious laugh.	verb	VBZ	12
1199	1	I like to watch the phosphorescence curling awayfrom the hull and I like to watch the brilliant specks of light fade in the black deep water far in the ship 's wake.	verb	VBZ	6
1200	1	The sounds are the same as of daylight,  yet somehow the night magnifies and sharpens the creak of a yielding block,  the sigh of air over a shroud,  the stretching of a sail,  the hiss of water sliding sleek against the hull,  the curl of a quarter-wave falling away,  and the thump as a wave strikes the cutwater to be sheared two bright slices of whiteness.	verb	VBZ	35
1201	1	The sounds are the same as of daylight,  yet somehow the night magnifies and sharpens the creak of a yielding block,  the sigh of air over a shroud,  the stretching of a sail,  the hiss of water sliding sleek against the hull,  the curl of a quarter-wave falling away,  and the thump as a wave strikes the cutwater to be sheared two bright slices of whiteness.	verb	VBZ	38
1202	1	The sounds are the same as of daylight,  yet somehow the night magnifies and sharpens the creak of a yielding block,  the sigh of air over a shroud,  the stretching of a sail,  the hiss of water sliding sleek against the hull,  the curl of a quarter-wave falling away,  and the thump as a wave strikes the cutwater to be sheared two bright slices of whiteness.	verb	VBZ	61
1203	1	The sounds are the same as of daylight,  yet somehow the night magnifies and sharpens the creak of a yielding block,  the sigh of air over a shroud,  the stretching of a sail,  the hiss of water sliding sleek against the hull,  the curl of a quarter-wave falling away,  and the thump as a wave strikes the cutwater to be sheared two bright slices of whiteness.	verb	VBZ	65
1204	1	I like the purposefulness of a boat night as it slits a path across an empty planet.	verb	VBZ	11
1205	1	I like the secretiveness of a boat in the blackness,  when the only thing to dislike is the prospect of dawn,  which seems a betrayal because,  night,  in a boat under sail,  it is easy to feel very close God—  for eternity is all.	verb	VBZ	3
1206	1	I like the secretiveness of a boat in the blackness,  when the only thing to dislike is the prospect of dawn,  which seems a betrayal because,  night,  in a boat under sail,  it is easy to feel very close God—  for eternity is all.	verb	VBZ	18
1207	1	I like the secretiveness of a boat in the blackness,  when the only thing to dislike is the prospect of dawn,  which seems a betrayal because,  night,  in a boat under sail,  it is easy to feel very close God—  for eternity is all.	verb	VBZ	25
1208	1	I wished that Ellen and Rickie would go to their beds,  for the soft mutter of their voices was an intrusion the dark and studded infinity through which I steered.	verb	VBZ	20
1209	1	I wished that Ellen and Rickie would go to their beds,  for the soft mutter of their voices was an intrusion the dark and studded infinity through which I steered.	verb	VBZ	25
1210	1	Adam Verne-Smith,  unwinding in Puerto de la Cruz,  did not ofcourse see it.	verb	VBZ	2
1211	1	It was not that unpleasant memories were evoked,  for were always him,  his existence was inseparable old bitterness,  but that a sight of the house,  even the glimpse of a photograph,  revived the precise feelings he had—  why,  it must be gettingonfor eleven years ago.	verb	VBZ	21
1212	1	It was not that unpleasant memories were evoked,  for were always him,  his existence was inseparable old bitterness,  but that a sight of the house,  even the glimpse of a photograph,  revived the precise feelings he had—  why,  it must be gettingonfor eleven years ago.	verb	VBZ	35
1213	1	The room in which they were sitting underwent the curious shrinking process which it was subject whenever he was reminded of Wyvis Hall or his Uncle Hilbert or evenif the county of Suffolk were mentioned.	verb	VBZ	9
1214	1	Lewis got up and pulled the curtains across a pettish jerk of his hands.	verb	VBZ	10
1215	1	Therefore it was Adam 's duty to come home and face the music,  eventhough might be no more than a short blast a tin whistle.	verb	VBZ	25
1216	1	He virtually no bite,  as he had once overheard Adam say Bridget,  and heard it helpless chagrin.	verb	VBZ	4
1217	1	‘ A bloody good thing or our childhood would have been a misery insteadof just a bore. ’	verb	VBZ	2
1218	1	busy pomposity Lewis dictated it a typist and would have gone and had he not been diplomatically restrained.	verb	VBZ	21
1219	1	They came the possession of my son Hilbert John Adam Verne-Smith my uncle 's will,  bypassing myself,  though my son was no morethan nineteen the time of my uncle 's death.	verb	VBZ	17
1220	1	£45,000 was the asking price and I was not surprised that the sale,  so to speak,  hung fire.	verb	VBZ	16
1221	1	‘ As far as I know,  my son 's personal acquaintance Wyvis Hall was confined my uncle 's lifetime when 1,  my wife and son and daughter frequently stayed with him.	verb	VBZ	15
1222	1	The snippet Rufus 's Monday morning newspaper measured just an inch depth.	verb	VBZ	8
1223	1	One thing Zosie 's pilfering,  she never stole rubbish.	verb	VBZ	9
1224	1	It was raining intermittently all the time they were in the cemetery,  the pines bowing and shivering in the wind.	verb	VBZ	16
1225	1	A sheet of rain had come down then,  a hard,  gusty shower,  while they were laying the squares of turf in place,  and Adam had said something the rain making the grass grow quickly,  the rain being their side.	verb	VBZ	11
1226	1	Adam closed the front door and stood there for a moment asif he could not wrench himself away.	verb	VBZ	15
1227	1	So much of its beauty had been stripped it by the whipping winds.	verb	VBZ	12
1228	1	The house that when he first saw it had seemed to float a raft of golden mist,  now lay in a wilderness,  amidst ragged grass and straggling bushes and trees dead the heat.	verb	VBZ	14
1229	1	The house that when he first saw it had seemed to float a raft of golden mist,  now lay in a wilderness,  amidst ragged grass and straggling bushes and trees dead the heat.	verb	VBZ	16
1230	1	The house that when he first saw it had seemed to float a raft of golden mist,  now lay in a wilderness,  amidst ragged grass and straggling bushes and trees dead the heat.	verb	VBZ	27
1231	1	Dirty grey clouds tumbled across the sky above the slate roof,  now the only thing that shone,  glazed with rain.	verb	VBZ	3
1232	1	Dirty grey clouds tumbled across the sky above the slate roof,  now the only thing that shone,  glazed with rain.	verb	VBZ	16
1233	1	Dirty grey clouds tumbled across the sky above the slate roof,  now the only thing that shone,  glazed with rain.	verb	VBZ	17
1234	1	The drift had become a tunnel of overgrowth that dripped water onto the roof of the van.	verb	VBZ	5
1235	1	At the top they came out into uncompromising,  bright grey light,  the bleak,  hedgeless lane,  the flat meadows where here and there stunted trees squatted old men cloaks.	verb	VBZ	7
1236	1	At the top they came out into uncompromising,  bright grey light,  the bleak,  hedgeless lane,  the flat meadows where here and there stunted trees squatted old men cloaks.	verb	VBZ	24
1237	1	At the top they came out into uncompromising,  bright grey light,  the bleak,  hedgeless lane,  the flat meadows where here and there stunted trees squatted old men cloaks.	verb	VBZ	29
1238	1	He thought,  I know what my idea of heaven would be,  if by heaven we mean a place of bliss in which to pass eternity:  a sanctuary where one might chain-smoke impairment of breathing,  destruction of the lungs or damage to the heart,  light each fresh cigarette from the glowing butt of its predecessor,  and drink ice-free but hundred-proof chilled vodka laced with two drops of angostura and a gill of newly opened Perrier endlessly,  increasing euphoria until a peak of joy and ease was reached but without any sub-sequent nausea or pain or dehydration or oblivion…	verb	VBZ	54
1239	1	Sitting alone,  he lit his cigarette,  the first of the day,  and there came faint swimming the head,  a tautening of the gut.	verb	VBZ	16
1240	1	But the worst happens and you reel it,  you stagger,  the shock is enormous,  and then you begin to recover.	verb	VBZ	6
1241	1	But the worst happens and you reel it,  you stagger,  the shock is enormous,  and then you begin to recover.	verb	VBZ	10
1242	1	But the worst happens and you reel it,  you stagger,  the shock is enormous,  and then you begin to recover.	verb	VBZ	14
1243	1	The passages it cancelled had,  any case,  as certain programmes,  not been lost but stored on some limbo disc whence they must now be retrieved.	verb	VBZ	1
